chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java, DefaultLogAxisEditor.java, 148, 66, 0.44594595, 17, 0.02623211406171322
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultNumberAxisEditor.java, DefaultNumberAxisEditor.java, 151, 54, 0.3576159, 16, 0.022350993007421494
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java, DefaultPlotEditor.java, 561, 196, 0.3493761, 73, 0.00478597404435277
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultPolarPlotEditor.java, DefaultPolarPlotEditor.java, 187, 77, 0.4117647, 19, 0.021671826019883156
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultTitleEditor.java, DefaultTitleEditor.java, 253, 98, 0.38735178, 18, 0.02151954360306263
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultValueAxisEditor.java, DefaultValueAxisEditor.java, 367, 141, 0.3841962, 43, 0.008934794925153255
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java, FontChooserPanel.java, 182, 69, 0.3791209, 18, 0.021062271669507027
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\FontDisplayField.java, FontDisplayField.java, 86, 57, 0.6627907, 6, 0.11046511679887772
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\LCBLayout.java, LCBLayout.java, 236, 89, 0.37711865, 31, 0.012165118008852005
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\PaintSample.java, PaintSample.java, 100, 57, 0.57, 5, 0.11400000005960464
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\StrokeChooserPanel.java, StrokeChooserPanel.java, 83, 53, 0.6385542, 6, 0.1064257025718689
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\editor\StrokeSample.java, StrokeSample.java, 146, 74, 0.5068493, 12, 0.04223744198679924
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\MouseWheelHandler.java, MouseWheelHandler.java, 139, 75, 0.53956836, 15, 0.035971224308013916
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\NumberCellRenderer.java, NumberCellRenderer.java, 78, 48, 0.61538464, 6, 0.10256410390138626
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\Overlay.java, Overlay.java, 78, 71, 0.9102564, 10, 0.09102563560009003
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\OverlayChangeEvent.java, OverlayChangeEvent.java, 50, 44, 0.88, 3, 0.2933333218097687
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\OverlayChangeListener.java, OverlayChangeListener.java, 48, 43, 0.8958333, 1, 0.8958333134651184
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\PolarChartPanel.java, PolarChartPanel.java, 215, 99, 0.4604651, 30, 0.015348836779594421
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\SelectionZoomStrategy.java, SelectionZoomStrategy.java, 160, 136, 0.85, 8, 0.10625000298023224
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\swing\UIUtils.java, UIUtils.java, 181, 96, 0.53038675, 14, 0.03788476809859276
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\AttributedStringUtils.java, AttributedStringUtils.java, 88, 45, 0.5113636, 14, 0.036525972187519073
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\format\HexNumberFormat.java, HexNumberFormat.java, 136, 91, 0.6691176, 10, 0.06691176444292068
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\format\HMSNumberFormat.java, HMSNumberFormat.java, 105, 74, 0.7047619, 6, 0.11746031790971756
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\format\LogFormat.java, LogFormat.java, 222, 125, 0.5630631, 28, 0.020109396427869797
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\format\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java, RelativeDateFormat.java, 501, 272, 0.54291415, 62, 0.008756679482758045
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\G2TextMeasurer.java, G2TextMeasurer.java, 63, 45, 0.71428573, 3, 0.2380952388048172
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextAnchor.java, TextAnchor.java, 145, 94, 0.64827585, 24, 0.02701149322092533
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextBlock.java, TextBlock.java, 272, 135, 0.49632353, 37, 0.013414149172604084
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextBlockAnchor.java, TextBlockAnchor.java, 55, 43, 0.7818182, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextBox.java, TextBox.java, 378, 174, 0.46031746, 40, 0.011507936753332615
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextFragment.java, TextFragment.java, 268, 142, 0.5298507, 39, 0.01358591578900814
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextLine.java, TextLine.java, 222, 114, 0.5135135, 33, 0.015561015345156193
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextMeasurer.java, TextMeasurer.java, 44, 40, 0.90909094, 2, 0.4545454680919647
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\text\TextUtils.java, TextUtils.java, 699, 307, 0.43919885, 117, 0.003753836266696453
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\CompositeTitle.java, CompositeTitle.java, 223, 126, 0.5650224, 32, 0.017656950280070305
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\DateTitle.java, DateTitle.java, 154, 117, 0.75974023, 21, 0.0361781045794487
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\ImageTitle.java, ImageTitle.java, 330, 154, 0.46666667, 43, 0.010852713137865067
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\ShortTextTitle.java, ShortTextTitle.java, 223, 104, 0.46636772, 30, 0.015545590780675411
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\TextTitle.java, TextTitle.java, 800, 332, 0.415, 144, 0.0028819444123655558
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\Title.java, Title.java, 396, 216, 0.54545456, 56, 0.009740260429680347
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java, CategoryURLGenerator.java, 73, 67, 0.91780823, 1, 0.9178082346916199
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\CustomCategoryURLGenerator.java, CustomCategoryURLGenerator.java, 179, 91, 0.5083799, 26, 0.01955307275056839
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\CustomPieURLGenerator.java, CustomPieURLGenerator.java, 204, 109, 0.53431374, 29, 0.018424611538648605
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\CustomXYURLGenerator.java, CustomXYURLGenerator.java, 193, 104, 0.5388601, 27, 0.019957780838012695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\PieURLGenerator.java, PieURLGenerator.java, 64, 59, 0.921875, 5, 0.18437500298023224
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java, StandardCategoryURLGenerator.java, 179, 94, 0.5251397, 20, 0.02625698409974575
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\StandardPieURLGenerator.java, StandardPieURLGenerator.java, 151, 82, 0.54304636, 24, 0.022626930847764015
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\StandardXYURLGenerator.java, StandardXYURLGenerator.java, 140, 82, 0.5857143, 17, 0.034453779458999634
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\StandardXYZURLGenerator.java, StandardXYZURLGenerator.java, 60, 51, 0.85, 1, 0.8500000238418579
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java, TimeSeriesURLGenerator.java, 183, 93, 0.5081967, 29, 0.017524024471640587
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\XYURLGenerator.java, XYURLGenerator.java, 66, 61, 0.92424244, 3, 0.3080808222293854
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java, XYZURLGenerator.java, 61, 56, 0.91803277, 2, 0.4590163826942444
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\AttrStringUtils.java, AttrStringUtils.java, 299, 117, 0.39130434, 45, 0.008695651777088642
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java, DefaultShadowGenerator.java, 284, 126, 0.44366196, 31, 0.014311675913631916
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java, DirectionalGradientPaintTransformer.java, 125, 77, 0.616, 11, 0.0559999980032444
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\ExportUtils.java, ExportUtils.java, 211, 99, 0.46919432, 33, 0.014218010008335114
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java, GradientPaintTransformer.java, 47, 41, 0.87234044, 5, 0.17446808516979218
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java, GradientPaintTransformType.java, 40, 33, 0.825, 1, 0.824999988079071
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\PaintAlpha.java, PaintAlpha.java, 355, 225, 0.63380283, 61, 0.010390209965407848
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\ShadowGenerator.java, ShadowGenerator.java, 68, 61, 0.89705884, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\StandardGradientPaintTransformer.java, StandardGradientPaintTransformer.java, 156, 77, 0.49358973, 24, 0.020566238090395927
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\util\StringUtils.java, StringUtils.java, 87, 62, 0.7126437, 8, 0.08908046036958694
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\CategoryDataset.java, CategoryDataset.java, 65, 59, 0.9076923, 2, 0.45384615659713745
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\CategoryRangeInfo.java, CategoryRangeInfo.java, 62, 55, 0.88709676, 1, 0.8870967626571655
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\CategoryToPieDataset.java, CategoryToPieDataset.java, 302, 147, 0.48675495, 63, 0.00772626930847764
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\DefaultCategoryDataset.java, DefaultCategoryDataset.java, 412, 266, 0.6456311, 61, 0.010584115982055664
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java, DefaultIntervalCategoryDataset.java, 742, 362, 0.48787063, 110, 0.004435187671333551
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java, IntervalCategoryDataset.java, 87, 79, 0.90804595, 4, 0.22701148688793182
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\category\SlidingCategoryDataset.java, SlidingCategoryDataset.java, 348, 197, 0.56609195, 51, 0.011099842377007008
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\ComparableObjectItem.java, ComparableObjectItem.java, 153, 97, 0.63398695, 19, 0.03336773440241814
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\ComparableObjectSeries.java, ComparableObjectSeries.java, 426, 217, 0.5093897, 78, 0.006530637387186289
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\DataUtils.java, DataUtils.java, 247, 122, 0.49392712, 51, 0.009684845805168152
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValue.java, DefaultKeyedValue.java, 149, 93, 0.62416106, 19, 0.03285058215260506
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValues.java, DefaultKeyedValues.java, 413, 211, 0.5108959, 77, 0.00663501163944602
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValues2D.java, DefaultKeyedValues2D.java, 507, 252, 0.49704143, 86, 0.005779551342129707
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\DomainInfo.java, DomainInfo.java, 74, 68, 0.9189189, 4, 0.22972972691059113
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\DomainOrder.java, DomainOrder.java, 47, 41, 0.87234044, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\flow\DefaultFlowDataset.java, DefaultFlowDataset.java, 350, 169, 0.48285714, 75, 0.00643809512257576
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\flow\FlowDataset.java, FlowDataset.java, 123, 109, 0.88617885, 17, 0.05212816596031189
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java, FlowDatasetUtils.java, 194, 105, 0.5412371, 41, 0.013200905174016953
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\flow\FlowKey.java, FlowKey.java, 156, 90, 0.5769231, 21, 0.02747252769768238
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\flow\NodeKey.java, NodeKey.java, 140, 84, 0.6, 18, 0.03333333507180214
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\flow\package-info.java, package-info.java, 4, 3, 0.75, -1, -0.75
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\function\Function2D.java, Function2D.java, 54, 50, 0.9259259, 1, 0.9259259104728699
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\function\LineFunction2D.java, LineFunction2D.java, 121, 79, 0.6528926, 10, 0.06528925895690918
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java, NormalDistributionFunction2D.java, 129, 79, 0.6124031, 11, 0.05567300692200661
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\function\PolynomialFunction2D.java, PolynomialFunction2D.java, 117, 79, 0.6752137, 12, 0.05626780912280083
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\function\PowerFunction2D.java, PowerFunction2D.java, 121, 79, 0.6528926, 10, 0.06528925895690918
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java, GanttCategoryDataset.java, 160, 145, 0.90625, 7, 0.1294642835855484
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java, SlidingGanttCategoryDataset.java, 617, 335, 0.54294974, 95, 0.005715260282158852
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\gantt\Task.java, Task.java, 229, 131, 0.5720524, 36, 0.015890344977378845
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\gantt\TaskSeries.java, TaskSeries.java, 184, 105, 0.5706522, 27, 0.02113526687026024
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java, TaskSeriesCollection.java, 633, 319, 0.50394946, 83, 0.006071680225431919
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\gantt\XYTaskDataset.java, XYTaskDataset.java, 445, 242, 0.5438202, 60, 0.00906367041170597
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\AbstractDataset.java, AbstractDataset.java, 221, 152, 0.6877828, 26, 0.026453185826539993
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\AbstractSeriesDataset.java, AbstractSeriesDataset.java, 100, 72, 0.72, 12, 0.06000000238418579
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\Dataset.java, Dataset.java, 57, 52, 0.9122807, 1, 0.9122806787490845
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DatasetChangeEvent.java, DatasetChangeEvent.java, 80, 69, 0.8625, 8, 0.10781250149011612
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DatasetChangeListener.java, DatasetChangeListener.java, 57, 52, 0.9122807, 0, -1.0
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DatasetUtils.java, DatasetUtils.java, 2326, 872, 0.37489253, 538, 6.968262605369091E-4
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DefaultHeatMapDataset.java, DefaultHeatMapDataset.java, 307, 171, 0.55700326, 41, 0.01358544547110796
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DefaultKeyedValueDataset.java, DefaultKeyedValueDataset.java, 181, 103, 0.5690608, 29, 0.019622785970568657
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DefaultKeyedValues2DDataset.java, DefaultKeyedValues2DDataset.java, 57, 49, 0.8596491, 1, 0.859649121761322
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\general\DefaultKeyedValuesDataset.java, DefaultKeyedValuesDataset.java, 46, 41, 0.8913044, 2, 0.44565218687057495
